city,state_id,state_name
Hustontown,PA,Pennsylvania
Ekron,KY,Kentucky
Cairo,WV,West Virginia
South Salem,OH,Ohio
Garland,WY,Wyoming
Dargan,MD,Maryland
Crown,PA,Pennsylvania
Rainsburg,PA,Pennsylvania
Casa,AR,Arkansas
Dickens,IA,Iowa
Blooming Grove,IN,Indiana
Sedgewickville,MO,Missouri
Ingalls,OK,Oklahoma
Fraser,IA,Iowa
Hickory Valley,TN,Tennessee
Echo,UT,Utah
East Fairview,ND,North Dakota
St. Johns,IL,Illinois
Lavina,MT,Montana
Bennett Springs,MO,Missouri
Danvers,MN,Minnesota
De Smet,ID,Idaho
Callensburg,PA,Pennsylvania
Fort Klamath,OR,Oregon
Mitchell,IA,Iowa
Strathmere,NJ,New Jersey
Colon,NE,Nebraska
New Cambria,MO,Missouri
Tullahassee,OK,Oklahoma
Boykin,SC,South Carolina
Kennan,WI,Wisconsin
Port Wing,WI,Wisconsin
Cambridge,KY,Kentucky
Middletown Springs,VT,Vermont
Red Hill,PA,Pennsylvania
Mount Erie,IL,Illinois
Elk River,ID,Idaho
St. Martin,OH,Ohio
Lexa,AR,Arkansas
Squaw Lake,MN,Minnesota
Kettle River,MN,Minnesota
Donnellson,IL,Illinois
Seba Dalkai,AZ,Arizona
Westfield,IA,Iowa
New Rockport Colony,MT,Montana
North Washington,IA,Iowa
Sidon,MS,Mississippi
Dexter,KY,Kentucky
Pulpotio Bareas,NM,New Mexico
Metaline,WA,Washington
Tygh Valley,OR,Oregon
Elsie,NE,Nebraska
Roy,MT,Montana
Casas Adobes,NM,New Mexico
Johnson Prairie,OK,Oklahoma
Minidoka,ID,Idaho
Corunna,IN,Indiana
Ginger Blue,MO,Missouri
Big Bend,CA,California
Griffin,IN,Indiana
Glencoe,LA,Louisiana
Bern,KS,Kansas
Luray,TN,Tennessee
High Forest,MN,Minnesota
Aullville,MO,Missouri
Clemons,IA,Iowa
Commiskey,IN,Indiana
Marne,IA,Iowa
Tennessee,IL,Illinois
Bogota,TN,Tennessee
Superior,IA,Iowa
Bloomingville,OH,Ohio
Cliff,NM,New Mexico
Hazel,SD,South Dakota
Bonanza Mountain Estates,CO,Colorado
Pecktonville,MD,Maryland
Bear Lake,PA,Pennsylvania
Sunol,NE,Nebraska
Taylor,WY,Wyoming
Gildford,MT,Montana
Holters Crossing,PA,Pennsylvania
Ragsdale,IN,Indiana
Floyd,NM,New Mexico
Judith Gap,MT,Montana
Old Shawneetown,IL,Illinois
Old Mill Creek,IL,Illinois
Elfrida,AZ,Arizona
Hawleyville,CT,Connecticut
Rexford,MT,Montana
Walthall,MS,Mississippi
Flintstone,MD,Maryland
Chimney Rock Village,NC,North Carolina
Browndell,TX,Texas
Seven Oaks,TX,Texas
Church Creek,MD,Maryland
Van Wert,IA,Iowa
Foxhome,MN,Minnesota
Crary,ND,North Dakota
Dupuyer,MT,Montana
Calumet,IA,Iowa
Garden City,TX,Texas
Merrifield,MN,Minnesota
La Chuparosa,TX,Texas
Conkling Park,ID,Idaho
New Salem,IL,Illinois
St. Donatus,IA,Iowa
Midland,IN,Indiana
Potlicker Flats,PA,Pennsylvania
Bridgewater,IA,Iowa
Inman,NE,Nebraska
New Cambria,KS,Kansas
Old Fort,OH,Ohio
Franks Field,WI,Wisconsin
Mount Hebron,CA,California
Morea,PA,Pennsylvania
Vicksburg,PA,Pennsylvania
Kanawha,WV,West Virginia
St. Mary's,CO,Colorado
Harper,IA,Iowa
Meriden,IA,Iowa
Trego,WI,Wisconsin
Lester,AL,Alabama
Odin,MN,Minnesota
Ramah,CO,Colorado
Luther,IA,Iowa
Tracy,MT,Montana
Dante,SD,South Dakota
Madisonburg,PA,Pennsylvania
Rutland,IA,Iowa
Lonepine,MT,Montana
Marietta,NC,North Carolina
Eagle Harbor,MI,Michigan
Niotaze,KS,Kansas
Alba,PA,Pennsylvania
Gu-Win,AL,Alabama
Hillsboro,MD,Maryland
Skelp,PA,Pennsylvania
Grantville,KS,Kansas
Virgilina,VA,Virginia
Cherokee Pass,MO,Missouri
Ridott,IL,Illinois
Vernonburg,GA,Georgia
Porter,WA,Washington
Mertens,TX,Texas
Evergreen,TX,Texas
Jacksonville,GA,Georgia
Amenia,ND,North Dakota
Dixie,WA,Washington
LaPlace,IL,Illinois
Fernwood,ID,Idaho
Isabella,OK,Oklahoma
Princeton,NE,Nebraska
Glenville,NC,North Carolina
Copper Hill,AZ,Arizona
Pump Back,OK,Oklahoma
Spottsville,KY,Kentucky
Pleasant Mills,IN,Indiana
Higden,AR,Arkansas
Elk Creek,NE,Nebraska
Abbs Valley,VA,Virginia
Adamsburg,PA,Pennsylvania
Sharon,KS,Kansas
Tillar,AR,Arkansas
Denton,KS,Kansas
Alvo,NE,Nebraska
Oklaunion,TX,Texas
Willow Branch,IN,Indiana
Boys Ranch,TX,Texas
Captiva,FL,Florida
Van,WV,West Virginia
Crossnore,NC,North Carolina
Nunez,GA,Georgia
Milledgeville,OH,Ohio
St. Leo,MN,Minnesota
Garber,IA,Iowa
Etowah,OK,Oklahoma
Popejoy,IA,Iowa
Chugcreek,WY,Wyoming
Radom,IL,Illinois
Iglesia Antigua,TX,Texas
Bramwell,WV,West Virginia
Thorp,WA,Washington
Ridgely,MO,Missouri
Geeseytown,PA,Pennsylvania
Alsea,OR,Oregon
Mount Moriah,MO,Missouri
Cassoday,KS,Kansas
Iola,PA,Pennsylvania
Leopold,IN,Indiana
Keats,KS,Kansas
Bodcaw,AR,Arkansas
Petersburg,ND,North Dakota
Pajarito Mesa,NM,New Mexico
Conroy,IA,Iowa
Kansas,AL,Alabama
Liberty,KS,Kansas
Little City,OK,Oklahoma
Sycamore,SC,South Carolina
Levasy,MO,Missouri
Armstrong,OK,Oklahoma
Meta,MO,Missouri
Penton,AL,Alabama
Ridgeville,AL,Alabama
Moscow,OH,Ohio
Rowena,OR,Oregon
Sturgis,MS,Mississippi
New Baltimore,PA,Pennsylvania
Proctorville,NC,North Carolina
Raub,IN,Indiana
Slayden,TN,Tennessee
Renfrew,PA,Pennsylvania
Nanticoke Acres,MD,Maryland
Foster,IN,Indiana
Coesse,IN,Indiana
Chaparrito,TX,Texas
Ralston,WY,Wyoming
Petersville,IN,Indiana
Fredericksburg,PA,Pennsylvania
Bayfront,WI,Wisconsin
Greenvale,TN,Tennessee
Pitkin,CO,Colorado
Lone Rock,IA,Iowa
Lamar Heights,MO,Missouri
Palmetto,LA,Louisiana
Wawona,CA,California
Stockton,IA,Iowa
Rocky Point,MT,Montana
Woodbine,KS,Kansas
Mace,IN,Indiana
Amsterdam,MO,Missouri
Banks,AR,Arkansas
Coburn,PA,Pennsylvania
Sandy Point,TX,Texas
Preston,KS,Kansas
Center Sandwich,NH,New Hampshire
Brayton,IA,Iowa
Jamestown,LA,Louisiana
East Alliance,OH,Ohio
East Waterford,PA,Pennsylvania
Promised Land,SC,South Carolina
Donald,WA,Washington
Grand Marsh,WI,Wisconsin
Wimbledon,ND,North Dakota
Wallula,WA,Washington
Rabbit Hash,KY,Kentucky
Needmore,PA,Pennsylvania
Whitehorse,SD,South Dakota
Smeltertown,CO,Colorado
Middlebury,IN,Indiana
Spencer,SD,South Dakota
Pittsburg,OK,Oklahoma
Lowes,KY,Kentucky
Delaware,IA,Iowa
Morrison Crossroads,AL,Alabama
Climax Springs,MO,Missouri
Alton,KS,Kansas
Elizabeth,IN,Indiana
Kopperl,TX,Texas
Scotia,SC,South Carolina
Fresno,OH,Ohio
Sarahsville,OH,Ohio
Raymond,KS,Kansas
East Peru,IA,Iowa
Willow City,ND,North Dakota
Willow Creek,AK,Alaska
Milton Mills,NH,New Hampshire
Monroe,OK,Oklahoma
Parc,NY,New York
Roderfield,WV,West Virginia
Peever,SD,South Dakota
West Point,AR,Arkansas
Pleasantville,IN,Indiana
Littlefield,AZ,Arizona
South Amana,IA,Iowa
Rock Creek Park,CO,Colorado
Southern Ute,CO,Colorado
Ritchie,IL,Illinois
Kobuk,AK,Alaska
Whitten,IA,Iowa
Payneway,AR,Arkansas
Mendota,VA,Virginia
Rockville,SC,South Carolina
Orlando,OK,Oklahoma
Port Graham,AK,Alaska
Rock Falls,IA,Iowa
Burbank,OK,Oklahoma
Paden,MS,Mississippi
Primrose,AK,Alaska
Top-of-the-World,AZ,Arizona
Gem,KS,Kansas
Centralia,IA,Iowa
Morrison,IA,Iowa
Burchard,NE,Nebraska
Wheatcroft,KY,Kentucky
Swaledale,IA,Iowa
Allen,MD,Maryland
Clarks Hill,SC,South Carolina
Center Junction,IA,Iowa
Hammond,MN,Minnesota
Stark City,MO,Missouri
Sweetwater,OK,Oklahoma
Enterprise,OK,Oklahoma
South Greenfield,MO,Missouri
Page,NE,Nebraska
McFarlan,NC,North Carolina
Gay,GA,Georgia
Davey,NE,Nebraska
New Castle,VA,Virginia
Rocky Boy's Agency,MT,Montana
Cedar Crest,PA,Pennsylvania
Kenel,SD,South Dakota
Robeline,LA,Louisiana
Snowville,VA,Virginia
Orrtanna,PA,Pennsylvania
Sedan,MT,Montana
Utopia,TX,Texas
Martell,NE,Nebraska
Washington,CA,California
Daisy,AR,Arkansas
Burnett,IN,Indiana
Osnabrock,ND,North Dakota
Olney,MT,Montana
Halfway,MO,Missouri
Viola,TN,Tennessee
St. Augustine,IL,Illinois
Pheba,MS,Mississippi
Ali Chuk,AZ,Arizona
Arcadia,MI,Michigan
Dover,MO,Missouri
Nachusa,IL,Illinois
Green Spring,WV,West Virginia
Radley,KS,Kansas
Mina,NV,Nevada
Bly,OR,Oregon
Brook Park,MN,Minnesota
Soldier,IA,Iowa
Loma Vista,TX,Texas
Arcadia,OK,Oklahoma
East Salem,PA,Pennsylvania
Turin,IA,Iowa
Eva,TN,Tennessee
Kingston,AR,Arkansas
Norwood,MI,Michigan
Deering,ND,North Dakota
Melvin,TX,Texas
Ormsby,MN,Minnesota
Haysville,PA,Pennsylvania
Rock,KS,Kansas
Chatham,MI,Michigan
Woodward,PA,Pennsylvania
Mount Laguna,CA,California
Lake Arrowhead,MO,Missouri
Woody Creek,CO,Colorado
East Oolitic,IN,Indiana
Oasis,NM,New Mexico
Chittenden,VT,Vermont
Naponee,NE,Nebraska
Little Sioux,IA,Iowa
Jameson,MO,Missouri
Mapleview,MN,Minnesota
Magness,AR,Arkansas
Salineño,TX,Texas
Tony,WI,Wisconsin
Mockingbird Valley,KY,Kentucky
Miamiville,OH,Ohio
Eagle Rock,VA,Virginia
Libertyville,AL,Alabama
Addy,WA,Washington
Conde,SD,South Dakota
Mainville,PA,Pennsylvania
Brandonville,WV,West Virginia
La Coma Heights,TX,Texas
Ball Club,MN,Minnesota
Central City,SD,South Dakota
Bridgeport,OK,Oklahoma
Dover,IL,Illinois
Garden,UT,Utah
Edgewater Park,OK,Oklahoma
Greenbush,WI,Wisconsin
La Junta Gardens,CO,Colorado
Mays,IN,Indiana
Stone City,IA,Iowa
Bradgate,IA,Iowa
Grovertown,IN,Indiana
Cantwell,AK,Alaska
Novice,TX,Texas
La Escondida,TX,Texas
Bassett,AR,Arkansas
Boynton,OK,Oklahoma
Floris,IA,Iowa
Adams,IL,Illinois
Martha,OK,Oklahoma
Medill,MO,Missouri
Fulton,KS,Kansas
Grier City,PA,Pennsylvania
Wright,MN,Minnesota
Imlay,NV,Nevada
McLeod,ND,North Dakota
Beaver Marsh,OR,Oregon
Hastings,IA,Iowa
Loop,TX,Texas
Humphreys,MO,Missouri
Mead Ranch,AZ,Arizona
Folsomville,IN,Indiana
Cunard,WV,West Virginia
Malmo,NE,Nebraska
Rohrsburg,PA,Pennsylvania
Green,KS,Kansas
McGregor,ND,North Dakota
Fruitdale,SD,South Dakota
Adrian,WV,West Virginia
Saltillo,IN,Indiana
Peyton,CO,Colorado
Columbus,KY,Kentucky
Searsboro,IA,Iowa
Hunt,NY,New York
Gaylesville,AL,Alabama
Niles,KS,Kansas
Bledsoe,TX,Texas
Viking,MN,Minnesota
Andover,IA,Iowa
Orrville,AL,Alabama
McCracken,KS,Kansas
Sheakleyville,PA,Pennsylvania
Bennington,ID,Idaho
Teterboro,NJ,New Jersey
Allenville,IL,Illinois
Crystal Mountain,MI,Michigan
Geneva,PA,Pennsylvania
Savonburg,KS,Kansas
Grand View,WI,Wisconsin
Hartsburg,MO,Missouri
Alfarata,PA,Pennsylvania
Wamic,OR,Oregon
Foundryville,PA,Pennsylvania
Raglesville,IN,Indiana
Bessemer Bend,WY,Wyoming
Seneca,OR,Oregon
Alto,WI,Wisconsin
Helenville,WI,Wisconsin
Sanborn,ND,North Dakota
Cornish,OK,Oklahoma
Bull Hollow,OK,Oklahoma
St. Helena,NE,Nebraska
Miesville,MN,Minnesota
Utica,KS,Kansas
Walterhill,TN,Tennessee
Glenham,SD,South Dakota
Hatch,UT,Utah
Wainwright,OK,Oklahoma
Kingston,NV,Nevada
Brave,PA,Pennsylvania
Summerville,OR,Oregon
Falkland,NC,North Carolina
Danville,GA,Georgia
Brooktree Park,ND,North Dakota
Big Creek,MS,Mississippi
Eyers Grove,PA,Pennsylvania
Loretto,NE,Nebraska
Hiouchi,CA,California
Sawyer,KS,Kansas
Stevinson,CA,California
Catalpa Canyon,NM,New Mexico
Bear Lake,IN,Indiana
Odanah,WI,Wisconsin
La Russell,MO,Missouri
Packwood,WA,Washington
Broadwater,NE,Nebraska
Hepler,KS,Kansas
Jericho,AR,Arkansas
Buchanan,TN,Tennessee
Pamplin City,VA,Virginia
Upland,NE,Nebraska
Cullison,KS,Kansas
Trilla,IL,Illinois
Faucett,MO,Missouri
Newberry,IN,Indiana
Thurston,NE,Nebraska
Panola,OK,Oklahoma
Sheldon,ND,North Dakota
Ulmer,SC,South Carolina
Judyville,IN,Indiana
Rubicon,WI,Wisconsin
Mainesburg,PA,Pennsylvania
Norcross,MN,Minnesota
Maysville,AR,Arkansas
Makena,HI,Hawaii
Todd Mission,TX,Texas
Springhill,MT,Montana
Carter,MT,Montana
Linden,NC,North Carolina
Sweet Water Village,AZ,Arizona
Harrison City,PA,Pennsylvania
Akhiok,AK,Alaska
Springlake,TX,Texas
Ohiowa,NE,Nebraska
Naper,NE,Nebraska
Atlanta,NE,Nebraska
Rhodell,WV,West Virginia
Greigsville,NY,New York
Helenwood,TN,Tennessee
Pilot Mound,IA,Iowa
Preble,IN,Indiana
Westview Circle,WY,Wyoming
Sims,IN,Indiana
Wisdom,MT,Montana
Portland,CO,Colorado
Beaman,IA,Iowa
Lybrook,NM,New Mexico
Bark Ranch,CO,Colorado
Delco,NC,North Carolina
Raymond City,WV,West Virginia
Cordova,NE,Nebraska
Odessa,NE,Nebraska
Earlton,KS,Kansas
Williams,SC,South Carolina
McKittrick,MO,Missouri
Ayr,NE,Nebraska
Glendora,MS,Mississippi
Greenland,MI,Michigan
San Cristobal,NM,New Mexico
Lake Santeetlah,NC,North Carolina
Solway,MN,Minnesota
Cool,TX,Texas
Norris,SD,South Dakota
Hedrick,IN,Indiana
Republican City,NE,Nebraska
Friendly,WV,West Virginia
Kilgore,NE,Nebraska
Eagles Mere,PA,Pennsylvania
Brock,NE,Nebraska
Westboro,MO,Missouri
Grasston,MN,Minnesota
Pawleys Island,SC,South Carolina
Kingston,NM,New Mexico
Airport Heights,TX,Texas
Harman,WV,West Virginia
Phillips,OK,Oklahoma
Wallowa Lake,OR,Oregon
Bon Air,AL,Alabama
Hyner,PA,Pennsylvania
Bath,SD,South Dakota
Larrabee,IA,Iowa
Rockdale Acres,PA,Pennsylvania
Plevna,KS,Kansas
Lamy,NM,New Mexico
Mill Spring,MO,Missouri
Memphis,NE,Nebraska
Mount Briar,MD,Maryland
Munjor,KS,Kansas
Bloomingdale,OH,Ohio
Smithfield,NE,Nebraska
Renick,MO,Missouri
Tingley,IA,Iowa
Hillsdale,KS,Kansas
Big Lagoon,CA,California
Bronaugh,MO,Missouri
Lynxville,WI,Wisconsin
Rockbridge,IL,Illinois
Acorn,AR,Arkansas
Amoret,MO,Missouri
Nessen City,MI,Michigan
Moorefield,AR,Arkansas
Argyle,MO,Missouri
Mineola,IA,Iowa
Mount Eagle,PA,Pennsylvania
Sardinia,IN,Indiana
Kettlersville,OH,Ohio
Lawrence Creek,OK,Oklahoma
Strayhorn,MS,Mississippi
Detmold,MD,Maryland
Theba,AZ,Arizona
Longfellow,PA,Pennsylvania
Samak,UT,Utah
Los Cerrillos,NM,New Mexico
Percival,IA,Iowa
Pine River,WI,Wisconsin
East Sharpsburg,PA,Pennsylvania
Belden,NE,Nebraska
Burr Oak,KS,Kansas
Spofford,TX,Texas
Ten Broeck,KY,Kentucky
Ericson,NE,Nebraska
Glencoe,OH,Ohio
Cogswell,ND,North Dakota
Wrigley,TN,Tennessee
Old Agency,MT,Montana
Nelson,IL,Illinois
Vandiver,MO,Missouri
Comptche,CA,California
Shambaugh,IA,Iowa
Ledyard,IA,Iowa
Rantoul,KS,Kansas
Broughton,OH,Ohio
Verona,ND,North Dakota
The Plains,VA,Virginia
Palmer,IA,Iowa
Hartland,IL,Illinois
Choptank,MD,Maryland
Gordon,WI,Wisconsin
Angostura,SD,South Dakota
Owl Ranch,TX,Texas
Goodnews Bay,AK,Alaska
Indian Village,IN,Indiana
Round Top,TX,Texas
Willey,IA,Iowa
Barnett,MO,Missouri
Shannon City,IA,Iowa
Coats,KS,Kansas
Onton,KY,Kentucky
Salesville,OH,Ohio
Gilliam,LA,Louisiana
Tanquecitos South Acres II,TX,Texas
Poplar Grove,AR,Arkansas
Lake Gogebic,MI,Michigan
Lawtonka Acres,OK,Oklahoma
Belmar,NE,Nebraska
Ensign,KS,Kansas
Sanford,TX,Texas
Cottonwood,OK,Oklahoma
Mooresville,MO,Missouri
Lankin,ND,North Dakota
Pick City,ND,North Dakota
Winstonville,MS,Mississippi
Mountain Meadows,CA,California
Covington,MI,Michigan
Stewart,MS,Mississippi
Rumsey,CA,California
Symerton,IL,Illinois
Waynesville,IN,Indiana
Kaibab,AZ,Arizona
Trommald,MN,Minnesota
Reed Point,MT,Montana
Mabie,CA,California
Nelson,MN,Minnesota
Lisbon,FL,Florida
Nicasio,CA,California
Portlandville,NY,New York
Skykomish,WA,Washington
Monmouth,IA,Iowa
Benton City,MO,Missouri
Water Valley,KY,Kentucky
Fort Ransom,ND,North Dakota
Stockholm,SD,South Dakota
Belvidere,SD,South Dakota
Rayle,GA,Georgia
Millfield,OH,Ohio
Sabinsville,PA,Pennsylvania
De Soto,MS,Mississippi
Maunie,IL,Illinois
Dorothy,WV,West Virginia
Narcissa,OK,Oklahoma
St. Marys,IA,Iowa
Vowinckel,PA,Pennsylvania
Beurys Lake,PA,Pennsylvania
Darfur,MN,Minnesota
Turner Colony,MT,Montana
Kimmswick,MO,Missouri
Newtown,MO,Missouri
Lastrup,MN,Minnesota
Chimney Point,CT,Connecticut
Monomoscoy Island,MA,Massachusetts
Fort Fetter,PA,Pennsylvania
Rozel,KS,Kansas
Mount Union,IA,Iowa
Conasauga,TN,Tennessee
Slabtown,PA,Pennsylvania
Ratcliff,AR,Arkansas
Birch Creek Colony,MT,Montana
Macksburg,OH,Ohio
Pollard,AL,Alabama
Smithfield,WV,West Virginia
Rangerville,TX,Texas
Brooks Mill,PA,Pennsylvania
Oak Hills,IA,Iowa
Meadowbrook Farm,KY,Kentucky
Coates,MN,Minnesota
Olivet,KS,Kansas
Silver City,NV,Nevada
Croweburg,KS,Kansas
Nathrop,CO,Colorado
Ocean City,WA,Washington
North San Juan,CA,California
Marley,IL,Illinois
Little Sturgeon,WI,Wisconsin
Randlett,UT,Utah
Table Rock,PA,Pennsylvania
Hard Rock,AZ,Arizona
Holiday Woods,IN,Indiana
Cates,IN,Indiana
Cresbard,SD,South Dakota
Linwood,NE,Nebraska
Marietta,IL,Illinois
Rollins,MT,Montana
Esmond,ND,North Dakota
Otisco,IN,Indiana
Sereno del Mar,CA,California
Shiloh,TN,Tennessee
Rosendale,MO,Missouri
North Buena Vista,IA,Iowa
Fort Green,FL,Florida
Concord,AR,Arkansas
Alden,KS,Kansas
New Centerville,PA,Pennsylvania
Woody,CA,California
Lynnville,IL,Illinois
Shongaloo,LA,Louisiana
Cowan,IN,Indiana
Yatesboro,PA,Pennsylvania
Kiskimere,PA,Pennsylvania
Wintersburg,AZ,Arizona
Beulah Beach,OH,Ohio
Pike,CA,California
Camp Nelson,CA,California
Urbana,IN,Indiana
Sussex,VA,Virginia
Garfield,KS,Kansas
Oxbow,NY,New York
Roscoe,MO,Missouri
Movico,AL,Alabama
Manderson,WY,Wyoming
Papineau,IL,Illinois
Alpha,MN,Minnesota
Hastings,OK,Oklahoma
Luray,MO,Missouri
Tucker,AR,Arkansas
Opheim,MT,Montana
Bunker Hill,KS,Kansas
Sycamore,KY,Kentucky
Otter Lake,NY,New York
Herbster,WI,Wisconsin
Borrego Pass,NM,New Mexico
Aleknagik,AK,Alaska
Felt,OK,Oklahoma
Weldon,AR,Arkansas
Burlington,WV,West Virginia
Crows Nest,IN,Indiana
Hutchinson,NJ,New Jersey
Igo,CA,California
Pumpkin Hollow,OK,Oklahoma
Cory,IN,Indiana
Larsen Bay,AK,Alaska
Pataha,WA,Washington
Pisek,ND,North Dakota
West Peavine,OK,Oklahoma
Springtown,AR,Arkansas
Sunburg,MN,Minnesota
Pella,WI,Wisconsin
Pierceville,IN,Indiana
Davis,SD,South Dakota
O'Brien,TX,Texas
Chautauqua,KS,Kansas
Blackey,KY,Kentucky
Dodge,ND,North Dakota
Lowndesboro,AL,Alabama
Hockingport,OH,Ohio
Midland,SD,South Dakota
Wann,OK,Oklahoma
Oilton,TX,Texas
Detroit,OR,Oregon
Dawson,IA,Iowa
Coffey,MO,Missouri
Millston,WI,Wisconsin
Perley,MN,Minnesota
Alder,MT,Montana
Cache,UT,Utah
Bow Valley,NE,Nebraska
Villas del Sol,PR,Puerto Rico
Angelica,WI,Wisconsin
Montaqua,MT,Montana
Clyde,NJ,New Jersey
Jacksonport,AR,Arkansas
Craig,MO,Missouri
Unity Village,MO,Missouri
Valley Head,WV,West Virginia
Tula,MS,Mississippi
Summit,OK,Oklahoma
Valentine,TX,Texas
Nord,CA,California
Sheffield,TX,Texas
Dwight Mission,OK,Oklahoma
Palermo,ND,North Dakota
Redings Mill,MO,Missouri
Mineral,CA,California
Put-in-Bay,OH,Ohio
Holland,MO,Missouri
Barneston,NE,Nebraska
Tiawah,OK,Oklahoma
Diaperville,WI,Wisconsin
Miguel Barrera,TX,Texas
Arrowhead Lake,NJ,New Jersey
Peever Flats,SD,South Dakota
Blacktail,ND,North Dakota
Joes,CO,Colorado
La Paloma Addition,TX,Texas
Century,WV,West Virginia
Centerville,WA,Washington
Lakeside,PA,Pennsylvania
Rena Lara,MS,Mississippi
Bingham Lake,MN,Minnesota
Grady,NM,New Mexico
Jacksonburg,WV,West Virginia
Oak Beach,NY,New York
Hazen,PA,Pennsylvania
Harbor View,OH,Ohio
Aquilla,TX,Texas
Derby,IA,Iowa
Rush Hill,MO,Missouri
Coyanosa,TX,Texas
Robbins,TN,Tennessee
Osage,OK,Oklahoma
Rackerby,CA,California
Bogue,KS,Kansas
Keomah Village,IA,Iowa
Burrows,IN,Indiana
Smithville,AR,Arkansas
La Rose,IL,Illinois
Nelchina,AK,Alaska
Houlton,WI,Wisconsin
Independence,MS,Mississippi
Washington,AR,Arkansas
Jacksonville,MO,Missouri
Orchard,IA,Iowa
Dawn,MO,Missouri
Herron Island,WA,Washington
Dutch Neck,NJ,New Jersey
Yettem,CA,California
Lawson,AR,Arkansas
Scottsburg,NY,New York
Crayne,KY,Kentucky
Kickapoo Site 5,KS,Kansas
Clio,CA,California
El Monte Mobile Village,CA,California
Green Mountain,IA,Iowa
Cottonwood,SD,South Dakota
Tarrytown,GA,Georgia
Chester,AR,Arkansas
Collins,MO,Missouri
Beaver Valley,AZ,Arizona
Tustin,WI,Wisconsin
Tunnel City,WI,Wisconsin
McDougal,AR,Arkansas
Dunbar,WI,Wisconsin
Truxton,AZ,Arizona
Columbus,IL,Illinois
Bergland,MI,Michigan
Starbuck,WA,Washington
Fort Smith,MT,Montana
Oketo,KS,Kansas
Skanee,MI,Michigan
Steen,MN,Minnesota
Fidelity,IL,Illinois
Gulfcrest,AL,Alabama
Waka,TX,Texas
Herndon,KS,Kansas
Weldona,CO,Colorado
Spelter,WV,West Virginia
Adams,IN,Indiana
Normandy,TN,Tennessee
Smithville,OK,Oklahoma
Tylersburg,PA,Pennsylvania
Gray,PA,Pennsylvania
Minneiska,MN,Minnesota
Dimock,SD,South Dakota
Westwood,IA,Iowa
Eddyville,NE,Nebraska
Cornucopia,WI,Wisconsin
Lincolnshire,KY,Kentucky
Bradley,SD,South Dakota
Carthage,SD,South Dakota
Pontoosuc,IL,Illinois
Littleton,IL,Illinois
Tildenville,FL,Florida
Sidney,IN,Indiana
Aubrey,AR,Arkansas
Paloma,IL,Illinois
Winton,MN,Minnesota
Wolf Lake,MN,Minnesota
Maiden Rock,WI,Wisconsin
Hardyville,KY,Kentucky
Hurley,MO,Missouri
Zarate,TX,Texas
Hartwick,IA,Iowa
Hollygrove,WV,West Virginia
Bethel,MO,Missouri
Tunnelton,IN,Indiana
Conger,MN,Minnesota
Gazelle,CA,California
Juliette,GA,Georgia
Dayton,MT,Montana
Shiro,TX,Texas
Rondo,AR,Arkansas
Chalkyitsik,AK,Alaska
Alpine,AZ,Arizona
Nicktown,PA,Pennsylvania
Knoxville,GA,Georgia
Fremont,MO,Missouri
Vredenburgh,AL,Alabama
Seaforth,MN,Minnesota
Novelty,MO,Missouri
Colcord,WV,West Virginia
Airport Road Addition,TX,Texas
Lake City,IL,Illinois
Pomaria,SC,South Carolina
Loyal,OK,Oklahoma
Mosheim,TX,Texas
Dutch Flat,CA,California
Barrelville,MD,Maryland
Mariah Hill,IN,Indiana
Twilight,WV,West Virginia
Haddam,KS,Kansas
Puzzletown,PA,Pennsylvania
Ruthville,ND,North Dakota
Isabel,KS,Kansas
Pajaro Dunes,CA,California
Big Island,VA,Virginia
Cascadia,OR,Oregon
Wentworth,MO,Missouri
North Johns,AL,Alabama
Las Lomitas,TX,Texas
Eckerty,IN,Indiana
Websters Crossing,NY,New York
Limaville,OH,Ohio
Damon,TX,Texas
Malden,WA,Washington
Albert,KS,Kansas
Del Mar Heights,TX,Texas
Addington,OK,Oklahoma
Dallas,SD,South Dakota
Spaulding,OK,Oklahoma
Spragueville,IA,Iowa
Stones Landing,CA,California
Randsburg,CA,California
Longdale,OK,Oklahoma
Venetie,AK,Alaska
Priddy,TX,Texas
Myrtlewood,AL,Alabama
Wawaka,IN,Indiana
Conner,MT,Montana
Dales,CA,California
Elizaville,KY,Kentucky
Claire City,SD,South Dakota
Blodgett Landing,NH,New Hampshire
Prospect,IN,Indiana
Lakeside Village,OK,Oklahoma
Furnace Creek,CA,California
Viola,DE,Delaware
Loomis,WA,Washington
Taft,LA,Louisiana
Meadows of Dan,VA,Virginia
West Hampton Dunes,NY,New York
Exeter,IL,Illinois
Hookstown,PA,Pennsylvania
Ware Place,SC,South Carolina
Mount Auburn,IN,Indiana
Reid,MD,Maryland
Nescatunga,OK,Oklahoma
Mountain,ND,North Dakota
New Pine Creek,CA,California
Crystal,ND,North Dakota
Bernard,IA,Iowa
Providence,AL,Alabama
Pearl,IL,Illinois
Horntown,OK,Oklahoma
Twin Lakes,WA,Washington
Montpelier,ND,North Dakota
Avoca,MN,Minnesota
Maples,IN,Indiana
Heathsville,VA,Virginia
Oak Hill-Piney,OK,Oklahoma
Whitley Gardens,CA,California
Lanse,PA,Pennsylvania
Quemado,TX,Texas
Pony,MT,Montana
South Center,IN,Indiana
Santa Cruz,AZ,Arizona
Marlboro,NJ,New Jersey
Jolmaville,WI,Wisconsin
Othello,NJ,New Jersey
Stevens Creek,VA,Virginia
